net,length_um
_13775_,240.14
_07720_,240.01
u_auth_fsm.aes_plaintext\[14\],239.86
fifo_nonce\[0\]\[66\],239.82
_06880_,239.75
_12277_,239.21
_10671_,239.19
_06126_,239.06
_11394_,238.67
_03777_,238.54
_07865_,238.445
_17972_,238.38
_15370_,238.3
_07802_,238.03
_10687_,237.99
net324,237.93
_13820_,237.89
_17939_,237.86
_14920_,237.66
_14278_,237.5
_11468_,237.42
_10684_,237.09
_07808_,236.31
_07543_,236.17
_15845_,236.13
u_cmd_parser.challenge_nonce\[7\],236.03
_09781_,235.97
_12559_,235.69
_18034_,235.66
_14499_,235.51
_07654_,235.5
_14749_,235.46
u_cmd_parser.challenge_nonce\[2\],235.46
_13831_,235.13
net409,234.82
u_aes128.gen_key_sbox\[2\].sb_key.in\[4\],234.81
_09329_,234.695
_08623_,234.66
_15834_,234.66
u_auth_fsm.aes_plaintext\[9\],234.64
fifo_nonce\[0\]\[112\],234.4
net232,234.17
_11111_,234.06
_11545_,233.98
_10153_,233.87
_15703_,233.74
_05451_,233.62
u_aes128.gen_state_sbox\[6\].sb_state.in\[4\],233.575
_18489_,233.54
_15919_,233.47
_18077_,233.4
_05545_,233.355
_12563_,233.24
_11018_,233.16
_03733_,233.02
_11745_,233
fifo_nonce\[0\]\[72\],232.95
fifo_nonce\[0\]\[64\],232.77
_12863_,232.68
_08199_,232.62
_06270_,232.6
_08558_,232.54
_07730_,232.52
_14372_,232.04
_08549_,231.91
u_aes128.gen_state_sbox\[14\].sb_state.in\[4\],231.68
_07323_,231.66
_15035_,231.66
_05847_,231.64
_17751_,231.58
u_aes128.gen_state_sbox\[10\].sb_state.in\[3\],231.56
u_cmd_parser.nonce_reg\[47\],231.56
fifo_nonce\[0\]\[94\],231.49
_12996_,231.3
_07228_,231.21
_10555_,231.07
_17209_,230.92
u_auth_fsm.aes_plaintext\[8\],230.85
_06278_,230.84
_10537_,230.56
_05660_,230.41
_11822_,230.13
_09840_,230.07
u_auth_fsm.aes_plaintext\[65\],230.06
_09370_,229.93
_10148_,229.78
_16406_,229.7
_14346_,229.68
_12560_,229.66
_05980_,229.55
_11849_,229.49
_09326_,229.48
_13380_,229.125
_13196_,228.99
_09156_,228.95
_17886_,228.86
_10828_,228.75
_03959_,228.74
_13495_,228.585
_13517_,228.28
_06200_,228.02
_05365_,227.68
u_aes128.gen_key_sbox\[1\].sb_key.in\[5\],227.65
u_auth_fsm.aes_plaintext\[58\],227.6
_10539_,227.5
u_cmd_parser.challenge_nonce\[58\],227.46
_12239_,227.225
_14165_,227.2
_09777_,227.13
_15952_,227.12
_09435_,227.09
_10979_,227.02
_09761_,227
fifo_nonce\[0\]\[97\],226.9
_12622_,226.895
_07333_,226.85
_10948_,226.8
_10538_,226.43
_07384_,226.37
u_auth_fsm.aes_plaintext\[21\],226.22
_10713_,226.03
u_auth_fsm.nonce_hist\[5\]\[87\],225.97
_10587_,225.7
_07748_,225.67
u_auth_fsm.aes_plaintext\[37\],225.65
_09811_,225.56
_09846_,225.275
_14296_,225.26
_12985_,225.13
_14466_,225.1
u_cmd_parser.challenge_nonce\[69\],224.94
_08005_,224.73
net126,224.58
_16268_,224.56
_17550_,224.54
_17099_,224.36
_17903_,224.29
_11816_,224.22
_09407_,223.95
_05745_,223.9
u_aes128.gen_key_sbox\[0\].sb_key.in\[7\],223.74
_13810_,223.64
_10589_,223.61
_11010_,223.5
fifo_nonce\[0\]\[76\],223.38
u_auth_fsm.aes_plaintext\[23\],223.3
_08188_,222.92
_05511_,222.915
_06786_,222.8
_05572_,222.78
_17848_,222.64
_08033_,222.62
_05426_,222.55
_10158_,222.54
fifo_nonce\[0\]\[71\],222.51
_08541_,222.48
_10679_,222.4
_09852_,222.34
_11873_,222.305
_12298_,222.08
_09829_,222.05
_04508_,222.03
_06705_,222
_17287_,221.94
_14928_,221.92
fifo_nonce\[0\]\[90\],221.72
_09351_,221.71
_05781_,221.69
_06463_,221.66
_09228_,221.62
_12577_,221.585
_16665_,221.435
_11851_,221.37
u_auth_fsm.aes_key\[96\],221.145
_09001_,221.02
_16586_,221.02
fifo_nonce\[0\]\[70\],221.02
u_auth_fsm.aes_plaintext\[54\],220.94
_15324_,220.9
_06670_,220.61
u_auth_fsm.aes_plaintext\[64\],220.58
u_aes128.ciphertext\[56\],220.54
_09785_,220.4
fifo_nonce\[0\]\[41\],220.38
_08657_,220.16
_06508_,220.11
_08625_,220.09
_09023_,219.98
_09357_,219.93
_12973_,219.93
_10697_,219.84
fifo_nonce\[0\]\[62\],219.7
_05630_,219.67
_10594_,219.56
_09348_,219.48
u_auth_fsm.aes_plaintext\[19\],219.44
net251,219.42
_14253_,219.39
_12975_,219.21
_05607_,219.065
_07473_,219.06
_07097_,219.01
_11350_,218.9
_08191_,218.86
_14440_,218.8
_09450_,218.58
_05399_,218.535
_10582_,218.52
_17452_,218.4
_10250_,218.36
_11443_,218.12
_06933_,218.02
_11064_,217.95
_16387_,217.92
_13446_,217.77
_06383_,217.43
_10736_,217.42
_16849_,217.28
_09404_,217.26
_07226_,217.24
fifo_nonce\[0\]\[98\],217.19
_12565_,216.96
_05888_,216.775
_10534_,216.77
_13295_,216.66
_05385_,216.64
_17100_,216.63
_12961_,216.55
u_aes128.gen_state_sbox\[15\].sb_state.in\[5\],216.48
fifo_nonce\[0\]\[63\],216.34
_12207_,216.27
_05655_,216.26
_19013_,216.22
u_auth_fsm.aes_plaintext\[41\],216.22
_16312_,216.14
_17490_,216.1
_08662_,216.05
_13959_,216.04
_12636_,216.025
_07165_,215.84
_12581_,215.735
_13025_,215.72
_10227_,215.55
_03667_,215.5
_08581_,215.5
_16608_,215.5
_15185_,215.48
_14449_,215.46
_17576_,215.42
_10162_,215.35
_11368_,215.34
_09158_,215.235
_12609_,215.2
_13777_,215.06
_07338_,215.03
_12594_,214.92
_05453_,214.8
_07781_,214.74
_12253_,214.595
_08640_,214.58
_07367_,214.565
_11004_,214.505
_10127_,214.28
_10260_,213.94
_07397_,213.63
_11041_,213.61
_07235_,213.53
u_auth_fsm.aes_key\[82\],213.4
_13367_,213.32
_14370_,213.29
_08181_,213.22
u_auth_fsm.aes_plaintext\[2\],213.2
_09361_,213.165
u_aes128.ciphertext\[80\],212.99
_14768_,212.96
_12967_,212.375
_05779_,212.26
_13484_,212.25
_08133_,212.18
_13372_,212.12
u_aes128.ciphertext\[81\],212.05
_05709_,211.94
_12691_,211.86
_13007_,211.835
u_auth_fsm.aes_plaintext\[36\],211.65
u_cmd_parser.challenge_nonce\[27\],211.46
_13033_,211.35
_12081_,211.085
u_auth_fsm.aes_plaintext\[34\],211.04
_10631_,210.97
_10541_,210.95
_13019_,210.92
_10167_,210.905
_18251_,210.9
_11377_,210.76
net218,210.75
u_cmd_parser.challenge_nonce\[66\],210.61
fifo_nonce\[0\]\[104\],210.56
_18446_,210.54
_13016_,210.49
_14932_,210.41
_07504_,210.33
_18468_,210.32
_07018_,210.095
_13941_,210.08
_03915_,210
_10176_,209.94
_06156_,209.85
_14459_,209.8
_17604_,209.72
net45,209.65
u_cmd_parser.challenge_nonce\[55\],209.4
_11382_,209.21
_17586_,209.18
_06515_,209.16
_10953_,209.08
_09044_,209.07
_08145_,208.87
_05597_,208.79
_15510_,208.76
fifo_nonce\[0\]\[67\],208.7
u_aes128.ciphertext\[40\],208.63
_08292_,208.56
u_auth_fsm.nonce_hist\[3\]\[48\],208.48
_11033_,208.47
net36,208.41
_06750_,208.38
_06361_,208.2
_13215_,208.19
_08704_,208.12
_12154_,208.03
u_cmd_parser.challenge_nonce\[54\],208
_06339_,207.94
_07346_,207.94
_08179_,207.92
_11385_,207.84
u_cmd_parser.challenge_nonce\[78\],207.72
_09045_,207.7
_11436_,207.33
_12998_,207.31
_11432_,207.18
_09031_,206.67
_06420_,206.38
_06300_,206.34
_07750_,206.31
_08923_,206.29
_17130_,206.23
_16467_,206.02
_17648_,206.01
_13022_,205.96
_11896_,205.855
_08633_,205.79
u_cmd_parser.challenge_nonce\[107\],205.66
_05432_,205.63
_07908_,205.625
_11020_,205.62
_18395_,205.57
_07799_,205.44
_14704_,205.4
_07850_,205.2
_11877_,205.16
_12662_,205.14
_11762_,205.135
_12664_,205.11
_07376_,205.09
_10187_,205.06
_07140_,204.9
_11765_,204.85
fifo_nonce\[0\]\[119\],204.82
_05874_,204.62
net57,204.57
_13400_,204.54
_05933_,204.4
_07368_,204.39
_05708_,204.34
_12644_,204.17
_08952_,204.02
u_aes128.gen_state_sbox\[1\].sb_state.in\[5\],203.95
_05402_,203.945
_10546_,203.93
_11821_,203.875
_10945_,203.86
_17238_,203.79
fifo_nonce\[0\]\[108\],203.79
_14857_,203.78
_03722_,203.74
_17032_,203.7
u_aes128.gen_state_sbox\[7\].sb_state.in\[7\],203.675
_10604_,203.6
_05369_,203.56
_07763_,203.485
_05639_,203.47
_17070_,203.45
_08991_,203.355
_09344_,203.355
_07317_,203.3
u_auth_fsm.aes_plaintext\[45\],203.21
_09755_,203.19
_05527_,203.16
_08521_,203.16
_11867_,203.12
_08930_,203.03
_08353_,202.945
_11389_,202.94
u_auth_fsm.aes_key\[89\],202.94
u_cmd_parser.challenge_nonce\[56\],202.94
_08958_,202.85
_11868_,202.82
_11342_,202.73
_07804_,202.665
fifo_nonce\[0\]\[92\],202.66
_12208_,202.65
_11383_,202.6
_09850_,202.55
_12158_,202.49
_11781_,202.345
_08169_,202.25
_10145_,202.2
_11365_,202.09
_16531_,201.95
u_cmd_parser.challenge_nonce\[105\],201.9
_17963_,201.88
_09750_,201.84
_11370_,201.8
_11772_,201.74
_13375_,201.74
u_cmd_parser.challenge_nonce\[23\],201.74
_11749_,201.695
_13035_,201.68
_08130_,201.625
u_auth_fsm.aes_plaintext\[22\],201.58
u_aes128.gen_state_sbox\[15\].sb_state.in\[4\],201.42
u_aes128.gen_state_sbox\[12\].sb_state.in\[3\],201.41
_05656_,201.285
u_aes128.ciphertext\[88\],201.25
_09814_,201.2
_10556_,201.14
net176,201.13
_08359_,201.09
_09050_,201.015
_09790_,200.96
_06305_,200.94
_05408_,200.92
_09379_,200.8
_06728_,200.75
_08672_,200.66
_06313_,200.61
_14849_,200.44
_08987_,200.355
_15521_,200.345
_05171_,200.32
_11842_,200.23
u_auth_fsm.aes_plaintext\[53\],200.13
_03601_,199.93
_08207_,199.88
_07162_,199.86
_16959_,199.86
_14508_,199.715
_15359_,199.64
_14243_,199.63
_14553_,199.6
_14910_,199.535
_06125_,199.41
_10244_,199.41
_08925_,199.2
_05956_,199.07
u_aes128.gen_key_sbox\[3\].sb_key.in\[6\],199.05
_08239_,198.83
u_cmd_parser.challenge_nonce\[26\],198.76
_08204_,198.66
_03882_,198.64
_09876_,198.545
_08540_,198.52
_11429_,198.51
net152,198.445
u_aes128.ciphertext\[45\],198.4
_14692_,198.32
_05457_,198.28
_07761_,198.28
_12554_,198.2
_06032_,198.1
_11652_,198.08
_13368_,197.84
u_cmd_parser.rx_byte\[7\],197.8
_19167_,197.62
_19653_,197.56
_09028_,197.415
_13436_,197.415
_12711_,197.305
_06558_,197.27
_16885_,197.27
_07330_,196.97
_13026_,196.92
_06561_,196.915
_08795_,196.91
_10651_,196.765
_12592_,196.68
_09020_,196.58
_12167_,196.58
_17117_,196.55
_12203_,196.535
_12173_,196.53
_17682_,196.28
_07753_,196.115
_09382_,196.05
u_auth_fsm.nonce_hist\[4\]\[104\],195.94
net239,195.94
net172,195.92
_14937_,195.68
fifo_nonce\[0\]\[59\],195.66
_05477_,195.63
u_auth_fsm.aes_plaintext\[32\],195.6
_03766_,195.56
net231,195.52
_10140_,195.395
_12241_,195.38
_09340_,195.35
_10258_,195.345
_13411_,195.32
u_auth_fsm.pld_idx\[2\],195.3
_12314_,195.2
_17004_,195.1
u_aes128.gen_key_sbox\[0\].sb_key.in\[6\],195.03
_11817_,195
_12982_,194.99
u_cmd_parser.nonce_reg\[45\],194.98
net379,194.94
_07624_,194.9
_06367_,194.86
_05573_,194.84
_12558_,194.79
_05744_,194.7
fifo_nonce\[0\]\[78\],194.7
u_auth_fsm.nonce_hist\[4\]\[83\],194.66
_12176_,194.58
_15532_,194.58
_07991_,194.56
_16388_,194.44
_13264_,194.36
_10719_,194.33
_09012_,194.3
_11417_,194.215
_11936_,194.08
_09916_,194.04
_13997_,194.04
u_aes128.ciphertext\[15\],193.98
_05452_,193.975
_06985_,193.93
_10595_,193.905
_13140_,193.72
u_aes128.gen_state_sbox\[11\].sb_state.in\[7\],193.56
_10157_,193.41
_10329_,193.33
_06456_,193.26
_09381_,193.21
_05931_,193.17
_06715_,193.08
_15336_,193.08
_07732_,193.01
_10657_,192.89
fifo_nonce\[0\]\[39\],192.81
_06772_,192.66
u_auth_fsm.nonce_hist\[0\]\[57\],192.66
_11431_,192.6
u_auth_fsm.aes_key\[84\],192.46
_12972_,192.4
_17923_,192.32
_06011_,192.315
_09119_,192.26
_10643_,191.99
_08946_,191.87
_06915_,191.815
_08919_,191.78
_13698_,191.78
_11465_,191.66
_13079_,191.62
_11814_,191.48
_12053_,191.48
_17339_,191.48
_09261_,191.44
_09418_,191.37
_09756_,191.28
_05861_,191.17
_07800_,190.89
_05707_,190.77
_10565_,190.69
_14872_,190.68
_13466_,190.65
_14915_,190.61
_08706_,190.56
_05880_,190.54
_06199_,190.46
_07309_,190.45
_11407_,190.44
_12728_,190.395
_17440_,190.38
_06193_,190.34
_08552_,190.23
_07401_,190.14
_09371_,190.09
_08356_,190.08
_10551_,190.065
_09726_,190.02
_10161_,189.98
_08173_,189.92
_13432_,189.64
_11001_,189.58
_12264_,189.55
_17816_,189.51
u_cmd_parser.rx_byte\[5\],189.51
_08213_,189.485
_13489_,189.435
_11905_,189.41
fifo_nonce\[0\]\[65\],189.39
_13066_,189.37
u_aes128.gen_state_sbox\[7\].sb_state.in\[4\],189.02
_08688_,189.01
_05926_,188.845
_11349_,188.82
_17579_,188.68
_12747_,188.64
_05947_,188.58
_08195_,188.5
_11892_,188.5
_08546_,188.49
_11774_,188.49
u_auth_fsm.nonce_hist\[0\]\[8\],188.28
_05161_,188.22
_08989_,188.2
_06799_,188.17
_05854_,188.03
_11461_,187.94
_11826_,187.825
u_cmd_parser.rx_byte\[2\],187.585
_08298_,187.52
_15477_,187.43
_11050_,187.38
_07555_,187.34
_10245_,187.335
_17324_,187.29
_13450_,187.275
_11356_,187.2
_17632_,186.99
_09774_,186.92
_13382_,186.86
_09456_,186.81
_13602_,186.8
_10578_,186.765
_13393_,186.765
_14940_,186.72
_09172_,186.7
_06776_,186.64
_10961_,186.61
_07308_,186.51
_07725_,186.38
_19708_,186.33
_07361_,186.265
_05746_,186.075
_08922_,185.96
_07311_,185.9
_07418_,185.69
_08945_,185.68
_08599_,185.59
_13383_,185.565
_07396_,185.555
_11026_,185.49
u_aes128.ciphertext\[90\],185.34
_12152_,185.18
_12661_,185.06
_07386_,184.97
_06160_,184.92
_12190_,184.92
_07961_,184.86
_13379_,184.8
_12160_,184.78
u_aes128.gen_state_sbox\[1\].sb_state.in\[3\],184.7
u_cmd_parser.challenge_nonce\[103\],184.7
_16486_,184.58
_12600_,184.535
_10130_,184.5
_05142_,184.48
_05944_,184.45
_05111_,184.36
_10135_,184.205
_07430_,184.18
_12166_,184.12
u_auth_fsm.nonce_hist\[1\]\[64\],184.08
_16257_,184.02
_08154_,183.96
_08212_,183.865
_14159_,183.835
_05490_,183.83
_11056_,183.74
_03788_,183.66
_07017_,183.66
_11813_,183.625
_13523_,183.62
_10996_,183.48
_11786_,183.48
_14518_,183.37
_13089_,183.3
net215,183.275
_07757_,183.25
_17531_,183.22
_09500_,183.17
_10321_,183.16
_12519_,183.08
_09974_,183.05
_06074_,183.04
_14015_,183.04
_11614_,183.02
_09602_,182.955
u_auth_fsm.nonce_hist\[1\]\[61\],182.93
net214,182.9
_08954_,182.52
_17781_,182.52
_10434_,182.5
_12333_,182.5
_11965_,182.49
_06162_,182.45
_08566_,182.43
_08995_,182.4
_06350_,182.315
fifo_nonce\[0\]\[68\],182.2
net451,182.17
net264,182.06
_09768_,182.03
_17044_,182.03
_11367_,181.93
_11466_,181.92
_10683_,181.875
_06403_,181.86
_03981_,181.73
_14568_,181.72
_08601_,181.68
_07321_,181.595
_14881_,181.58
_06591_,181.57
_07911_,181.54
_10563_,181.54
_07425_,181.465
_11858_,181.45
_08523_,181.4
_08717_,181.36
_05878_,181.29
_17595_,181.28
_06720_,181.13
fifo_nonce\[0\]\[101\],181.1
net154,180.99
_05514_,180.98
u_aes128.ciphertext\[61\],180.98
net175,180.83
_07735_,180.81
u_aes128.gen_state_sbox\[6\].sb_state.in\[5\],180.685
_13363_,180.665
_10200_,180.58
_16890_,180.5
u_cmd_parser.challenge_nonce\[102\],180.44
_03948_,180.43
_06596_,180.31
_11469_,180.3
_11399_,180.27
_13553_,179.81
_15996_,179.78
_05517_,179.76
_08573_,179.76
_13073_,179.72
net89,179.7
_09072_,179.69
_09350_,179.57
_17265_,179.54
u_aes128.gen_state_sbox\[4\].sb_state.in\[7\],179.46
_05580_,179.44
_10545_,179.29
_06239_,179.2
_05649_,179.19
_18069_,179.18
u_auth_fsm.nonce_hist\[1\]\[65\],179.16
u_auth_fsm.nonce_hist\[0\]\[79\],179.14
_12115_,179.09
_14591_,179.05
u_auth_fsm.nonce_hist\[7\]\[102\],179.04
u_aes128.gen_state_sbox\[2\].sb_state.in\[3\],178.96
_08427_,178.88
_07747_,178.765
_10847_,178.74
_17657_,178.74
_11403_,178.64
u_auth_fsm.aes_plaintext\[0\],178.62
u_aes128.ciphertext\[65\],178.58
_09764_,178.49
net33,178.48
_08256_,178.455
u_auth_fsm.nonce_hist\[0\]\[87\],178.43
_09406_,178.345
_15768_,178.18
_07099_,178.13
_14382_,177.93
_05467_,177.655
_08118_,177.65
_11130_,177.52
u_cmd_parser.challenge_nonce\[20\],177.47
_07767_,177.41
_11472_,177.41
_05434_,177.4
_16235_,177.38
_07857_,177.205
_09347_,177.145
_05988_,177.11
_13028_,177.035
_09365_,177.02
_09368_,176.98
u_cmd_parser.challenge_nonce\[73\],176.96
_09043_,176.89
_14896_,176.84
_17879_,176.7
u_aes128.ciphertext\[48\],176.61
net337,176.59
_10877_,176.5
_07726_,176.44
_05657_,176.36
fifo_nonce\[0\]\[106\],176.35
u_cmd_parser.challenge_nonce\[19\],176.32
_07325_,176.2
_05400_,176.19
_05849_,176.17
_13062_,176.16
u_auth_fsm.nonce_hist\[0\]\[84\],176.125
_06851_,176.1
_06282_,176.06
_10666_,175.98
_09731_,175.91
_06232_,175.87
_08932_,175.84
_11952_,175.83
_11872_,175.77
_08619_,175.75
_06712_,175.705
u_auth_fsm.nonce_hist\[1\]\[62\],175.66
_06299_,175.45
_09775_,175.36
_05469_,175.33
_05868_,175.2
_14562_,175.17
_07412_,175.14
_14866_,175.14
_12344_,175.08
_09836_,174.96
_07356_,174.83
_06631_,174.74
_08163_,174.665
net575,174.49
_08980_,174.47
_07813_,174.43
_06075_,174.39
_18007_,174.22
_06744_,174.2
_10218_,174.16
_16999_,174.12
_16695_,174.035
_11414_,173.98
_12228_,173.88
net390,173.88
_06198_,173.815
_09742_,173.805
_12255_,173.76
_19716_,173.72
_08727_,173.66
_08709_,173.575
_09336_,173.44
_09762_,173.29
_08285_,173.14
_06390_,173.11
_08594_,173.05
_11886_,172.86
_07426_,172.79
_03711_,172.78
_05023_,172.78
u_auth_fsm.aes_plaintext\[109\],172.77
_10096_,172.65
fifo_nonce\[0\]\[45\],172.57
u_auth_fsm.nonce_hist\[0\]\[56\],172.5
_13391_,172.43
_06749_,172.37
_09845_,172.28
_13890_,172.27
u_aes128.gen_state_sbox\[7\].sb_state.in\[6\],172.25
_10151_,172.22
_10402_,172.14
_10554_,172.035
_11361_,171.925
_09207_,171.85
_12431_,171.82
_07392_,171.57
_08301_,171.5
_08550_,171.48
_09352_,171.46
_10172_,171.39
_05883_,171.37
_11371_,171.35
u_auth_fsm.aes_plaintext\[10\],171.32
_03893_,171.3
_07772_,171.27
_11074_,171.26
_16754_,171.24
_16857_,171
_13158_,170.91
fifo_nonce\[0\]\[47\],170.86
_12639_,170.85
_06722_,170.84
_19325_,170.8
_16038_,170.76
_10230_,170.72
_13362_,170.665
_14008_,170.58
net436,170.58
_16982_,170.53
_11069_,170.49
_08941_,170.47
_09934_,170.385
_05415_,170.38
fifo_nonce\[0\]\[73\],170.35
u_aes128.ciphertext\[64\],170.3
_12649_,170.28
_09812_,170.26
_16947_,170.24
_13509_,170.2
_09740_,170.02
_12651_,170.01
u_auth_fsm.aes_plaintext\[111\],169.96
u_cmd_parser.challenge_nonce\[90\],169.9
_08172_,169.87
_12570_,169.84
_16710_,169.835
_16337_,169.78
_09051_,169.765
_10332_,169.7
_16420_,169.7
_10194_,169.65
_12629_,169.585
_19707_,169.51
_03552_,169.4
fifo_nonce\[0\]\[77\],169.34
_07793_,169.28
u_aes128.gen_state_sbox\[5\].sb_state.in\[4\],169.27
_09327_,169.24
_09888_,169.235
_05772_,169.185
_11793_,169.125
_11803_,169.03
_17732_,168.98
_07542_,168.78
_11391_,168.77
_06286_,168.755
_03641_,168.72
_12575_,168.56
_08998_,168.545
_11411_,168.45
net530,168.38
u_cmd_parser.challenge_nonce\[72\],168.36
_13049_,168.335
_09753_,168.3
_05380_,168.14
_08965_,168.12
_05459_,168.1
_09193_,168.02
_06982_,167.98
_06934_,167.89
_10781_,167.89
_10955_,167.72
u_cmd_parser.challenge_nonce\[39\],167.64
_14380_,167.52
_06711_,167.48
u_auth_fsm.aes_plaintext\[15\],167.42
_06233_,167.34
u_aes128.gen_state_sbox\[11\].sb_state.in\[6\],167.32
_08123_,167.285
fifo_nonce\[0\]\[42\],167.24
_05661_,167.18
_10181_,167.14
_13198_,167.14
u_aes128.gen_state_sbox\[13\].sb_state.in\[3\],167.05
_09006_,167.04
_16425_,166.92
_06562_,166.855
_09437_,166.84
_06311_,166.81
_05736_,166.74
_16871_,166.67
_12457_,166.54
_06514_,166.46
_17427_,166.44
_08985_,166.36
_06310_,166.35
_11524_,166.33
_05855_,166.28
_03926_,166.24
_10163_,166.22
_13103_,166.16
_14527_,166.12
u_aes128.ciphertext\[9\],166.12
_10815_,166
_11902_,165.9
_06829_,165.8
_17689_,165.795
_12194_,165.63
_12705_,165.56
_06553_,165.44
_06351_,165.43
fifo_nonce\[0\]\[61\],165.38
_11941_,165.29
_16542_,165.28
_12981_,165.24
_09744_,165.21
fifo_nonce\[0\]\[103\],165.18
_08122_,165.12
u_aes128.gen_state_sbox\[3\].sb_state.in\[7\],165.01
_09893_,164.98
_10214_,164.93
_07731_,164.91
_09384_,164.855
u_auth_fsm.nonce_hist\[7\]\[34\],164.85
_09363_,164.6
_06393_,164.59
u_auth_fsm.aes_plaintext\[48\],164.5
_14062_,164.42
_10146_,164.41
u_aes128.ciphertext\[58\],164.38
u_auth_fsm.aes_key\[68\],164.34
_09555_,164.32
_13050_,164.23
_11475_,164.13
_10131_,164.12
_08574_,164.08
_15001_,164.07
_12321_,163.89
_08535_,163.855
_14507_,163.84
_16026_,163.8
_13385_,163.75
fifo_nonce\[0\]\[122\],163.7
_09434_,163.63
fifo_nonce\[0\]\[100\],163.62
_06804_,163.545
_13500_,163.49
_10150_,163.46
net262,163.43
_18267_,163.16
u_auth_fsm.nonce_hist\[1\]\[57\],163.15
_09416_,163.14
_07773_,163.08
_05778_,162.88
_17200_,162.85
_09798_,162.825
_16349_,162.76
_05458_,162.74
_06042_,162.615
_10705_,162.61
_07744_,162.595
_07982_,162.56
clknet_leaf_355_clk,162.54
_05859_,162.475
u_auth_fsm.aes_key\[64\],162.46
_10261_,162.17
_13758_,162.14
_13394_,162.11
u_cmd_parser.challenge_nonce\[112\],162
_07848_,161.96
_11047_,161.915
_17256_,161.9
_11480_,161.85
_12569_,161.84
_09291_,161.82
_16863_,161.7
_14204_,161.56
_08134_,161.49
_08187_,161.395
_05056_,161.28
_09102_,161.16
_17315_,161.16
_05591_,161.1
_11751_,161.1
_09143_,160.95
_05579_,160.87
_13047_,160.765
_03904_,160.68
u_cmd_parser.challenge_nonce\[42\],160.68
_07925_,160.605
_11025_,160.5
_17199_,160.46
_05601_,160.42
net130,160.33
net111,160.26
_11381_,160.2
_09760_,160.16
_06746_,160.13
_14223_,160.08
_13012_,159.97
fifo_nonce\[0\]\[107\],159.93
_10638_,159.64
_12520_,159.61
_12963_,159.555
net358,159.51
_10334_,159.5
_11825_,159.46
_10985_,159.37
_11476_,159.355
_09060_,159.26
u_auth_fsm.aes_plaintext\[11\],159.22
_18946_,159.18
_12768_,159.13
_06348_,159.09
_08526_,159.09
net378,159.09
_05078_,158.98
u_aes128.gen_state_sbox\[2\].sb_state.in\[4\],158.97
_07429_,158.92
_07362_,158.915
u_auth_fsm.nonce_hist\[0\]\[88\],158.82
_09894_,158.755
_09393_,158.72
_10571_,158.7
u_aes128.gen_state_sbox\[10\].sb_state.in\[4\],158.68
_14394_,158.67
_16621_,158.655
_16870_,158.64
_08934_,158.63
_06713_,158.61
_05953_,158.56
_06724_,158.56
_12244_,158.5
_10540_,158.49
_15436_,158.465
net134,158.43
_06302_,158.32
_07347_,158.24
_13388_,158.23
fifo_nonce\[0\]\[46\],158.22
_01593_,158.175
_09595_,158.16
_14889_,158.04
_09791_,157.98
_07445_,157.96
_09747_,157.89
_06400_,157.815
_07524_,157.78
_10973_,157.745
_06308_,157.72
_07805_,157.63
fifo_nonce\[0\]\[43\],157.54
_13443_,157.39
_06761_,157.385
_07135_,157.34
_09869_,157.12
_08229_,157.025
_14194_,156.98
_13473_,156.96
_11950_,156.6
_06292_,156.57
_12275_,156.535
_06674_,156.52
u_auth_fsm.aes_plaintext\[42\],156.52
_06004_,156.49
_08186_,156.47
u_cmd_parser.challenge_nonce\[98\],156.44
net157,156.37
_06335_,156.36
_01870_,156.26
_17046_,156.22
_05925_,156.2
_07060_,156.16
_09328_,156.14
_09804_,156
u_auth_fsm.nonce_hist\[0\]\[113\],155.98
clknet_leaf_220_clk,155.9
_09360_,155.88
fifo_nonce\[0\]\[40\],155.8
_06546_,155.755
_05548_,155.74
clknet_leaf_279_clk,155.74
_10438_,155.68
_12175_,155.62
_10572_,155.58
_13376_,155.555
_10315_,155.54
_14526_,155.52
u_auth_fsm.nonce_hist\[3\]\[34\],155.5
_13009_,155.47
u_aes128.gen_state_sbox\[14\].sb_state.in\[7\],155.46
_06118_,155.45
_13490_,155.43
_12676_,155.37
_10313_,155.36
u_auth_fsm.nonce_hist\[1\]\[92\],155.36
_10990_,155.25
_11374_,155.22
_13212_,155.22
_05955_,155.19
_13403_,155.19
_10647_,155.05
_19628_,154.96
_10193_,154.91
_13126_,154.91
_08176_,154.81
