net,length_um
_05891_,57.695
u_aes128.gen_state_sbox\[2\].sb_state.in\[7\],57.67
net759,57.66
clknet_leaf_64_clk,57.62
u_auth_fsm.nonce_hist\[2\]\[98\],57.585
_13857_,57.58
u_auth_fsm.nonce_hist\[6\]\[19\],57.565
u_aes128.ciphertext\[107\],57.56
clknet_leaf_423_clk,57.56
clknet_leaf_349_clk,57.54
_11831_,57.51
_10788_,57.495
_12252_,57.48
_19449_,57.48
u_auth_fsm.nonce_hist\[2\]\[57\],57.48
u_auth_fsm.tx_byte\[6\],57.46
_18283_,57.42
u_aes128.ciphertext\[113\],57.42
_07443_,57.4
_12261_,57.38
u_auth_fsm.nonce_hist\[0\]\[38\],57.375
u_auth_fsm.tx_payload\[68\],57.36
_08008_,57.34
clknet_leaf_145_clk,57.34
_09114_,57.24
_10254_,57.22
_14642_,57.22
u_auth_fsm.nonce_hist\[4\]\[27\],57.22
_08525_,57.2
u_aes128.gen_key_sbox\[0\].sb_key.in\[2\],57.18
u_auth_fsm.nonce_hist\[5\]\[29\],57.16
u_auth_fsm.nonce_hist\[0\]\[18\],57.145
u_aes128.ciphertext\[0\],57.1
clknet_leaf_351_clk,57.1
_19386_,57.08
_06768_,57.045
u_auth_fsm.nonce_hist\[4\]\[20\],57.04
_05714_,57.02
_05803_,57.02
_11094_,57.02
_10581_,57
_10753_,56.98
_08197_,56.96
_10178_,56.96
_05897_,56.925
u_auth_fsm.nonce_hist\[3\]\[36\],56.92
u_auth_fsm.nonce_hist\[3\]\[71\],56.9
u_auth_fsm.nonce_hist\[5\]\[94\],56.88
_06806_,56.86
_08966_,56.86
net86,56.86
_06523_,56.84
u_auth_fsm.nonce_hist\[3\]\[47\],56.82
clknet_leaf_110_clk,56.82
u_auth_fsm.nonce_hist\[3\]\[82\],56.8
_06306_,56.72
_07529_,56.72
_07832_,56.7
_14201_,56.7
u_auth_fsm.nonce_hist\[6\]\[18\],56.68
u_auth_fsm.nonce_hist\[1\]\[49\],56.675
u_auth_fsm.nonce_hist\[7\]\[51\],56.665
_08308_,56.66
_13627_,56.64
_19390_,56.64
_08927_,56.58
u_auth_fsm.nonce_hist\[4\]\[9\],56.58
_19446_,56.575
net7,56.56
_05513_,56.52
_10622_,56.48
_08928_,56.47
_07994_,56.46
_14348_,56.44
_17535_,56.44
_05448_,56.42
_07394_,56.42
_12022_,56.42
_03588_,56.4
_05863_,56.4
_11492_,56.38
u_auth_fsm.nonce_hist\[0\]\[12\],56.375
_10117_,56.36
clknet_leaf_442_clk,56.355
_08247_,56.34
_12296_,56.32
_07092_,56.28
_13071_,56.28
_05770_,56.24
_10430_,56.24
_11146_,56.24
fifo_nonce\[5\]\[78\],56.16
_08613_,56.1
_12733_,56.09
_19062_,56.08
u_auth_fsm.nonce_hist\[1\]\[10\],56.08
_11086_,56.06
_08223_,56.04
u_auth_fsm.nonce_hist\[1\]\[55\],56.04
u_auth_fsm.nonce_hist\[4\]\[10\],56.04
_11558_,56.03
u_auth_fsm.nonce_hist\[0\]\[91\],56.025
_07955_,56
_16881_,56
clknet_leaf_425_clk,56
_05843_,55.96
_17762_,55.96
u_aes128.ciphertext\[110\],55.94
_14417_,55.92
_07741_,55.9
_11790_,55.9
clknet_leaf_2_clk,55.9
u_uart_rx.clk_cnt\[5\],55.88
u_auth_fsm.nonce_hist\[4\]\[35\],55.85
u_auth_fsm.tx_payload\[96\],55.84
_19423_,55.82
u_auth_fsm.nonce_hist\[3\]\[113\],55.8
u_auth_fsm.nonce_hist\[1\]\[77\],55.78
_11393_,55.765
_10299_,55.74
_18945_,55.74
clknet_leaf_148_clk,55.74
_13493_,55.72
u_auth_fsm.nonce_hist\[5\]\[49\],55.675
_08622_,55.655
_06049_,55.64
clknet_leaf_6_clk,55.62
u_auth_fsm.nonce_hist\[0\]\[11\],55.58
_09273_,55.54
_09178_,55.52
_18451_,55.5
_19171_,55.5
u_auth_fsm.tx_payload\[16\],55.5
net2159,55.5
_13046_,55.48
_14009_,55.48
_05674_,55.46
_12008_,55.46
_19533_,55.46
u_aes128.gen_state_sbox\[12\].sb_state.in\[7\],55.46
u_aes128.gen_key_sbox\[0\].sb_key.in\[0\],55.455
_07889_,55.45
_10711_,55.44
_14840_,55.4
_10456_,55.37
u_auth_fsm.nonce_hist\[6\]\[50\],55.365
_18472_,55.36
_19160_,55.36
_19188_,55.335
_06461_,55.32
_13708_,55.3
u_auth_fsm.nonce_hist\[3\]\[76\],55.3
_10560_,55.24
fifo_nonce\[0\]\[36\],55.24
_11372_,55.22
_06429_,55.2
u_aes128.ciphertext\[3\],55.2
_09482_,55.19
_11923_,55.19
_17671_,55.18
u_auth_fsm.tx_payload\[47\],55.18
_19085_,55.16
_05764_,55.14
_07670_,55.14
_09152_,55.14
u_cmd_parser.crc_reg\[7\],55.11
_08434_,55.1
_06909_,55.08
_09117_,55.06
_11509_,55.02
u_auth_fsm.nonce_hist\[2\]\[4\],55.02
u_auth_fsm.nonce_hist\[2\]\[16\],55
clknet_leaf_427_clk,55
u_auth_fsm.nonce_hist\[0\]\[77\],54.98
_12084_,54.96
_10144_,54.95
_06479_,54.94
_08360_,54.935
net663,54.92
net764,54.92
net767,54.92
_19212_,54.9
u_auth_fsm.nonce_hist\[6\]\[57\],54.9
net339,54.885
_06405_,54.88
u_auth_fsm.aes_key\[28\],54.85
_14495_,54.84
_08397_,54.82
_19145_,54.8
net2205,54.8
_11705_,54.79
net238,54.75
_08606_,54.74
u_aes128.round_num\[1\],54.74
_08522_,54.735
_11133_,54.72
_12846_,54.72
u_auth_fsm.nonce_hist\[1\]\[91\],54.66
_09783_,54.62
net463,54.62
net362,54.61
_08217_,54.6
_11034_,54.6
u_aes128.gen_state_sbox\[0\].sb_state.in\[2\],54.58
_10231_,54.48
_09924_,54.445
u_auth_fsm.nonce_hist\[7\]\[68\],54.43
_13424_,54.425
u_auth_fsm.nonce_hist\[2\]\[126\],54.41
_07975_,54.4
_07885_,54.39
u_auth_fsm.aes_key\[9\],54.36
_09090_,54.34
clknet_leaf_236_clk,54.34
u_auth_fsm.nonce_hist\[0\]\[97\],54.325
_07898_,54.3
_18334_,54.3
u_auth_fsm.nonce_hist\[6\]\[55\],54.3
u_auth_fsm.nonce_hist\[7\]\[21\],54.295
u_aes128.ciphertext\[68\],54.28
clknet_leaf_341_clk,54.26
_06628_,54.24
_18094_,54.22
_10564_,54.195
_06569_,54.18
net2472,54.18
u_auth_fsm.nonce_hist\[7\]\[19\],54.165
_06357_,54.14
u_auth_fsm.nonce_hist\[5\]\[108\],54.14
u_aes128.gen_state_sbox\[3\].sb_state.in\[5\],54.12
u_auth_fsm.nonce_hist\[5\]\[93\],54.1
_05366_,54.095
_10823_,54.08
_14668_,54.06
u_auth_fsm.nonce_hist\[1\]\[4\],54.045
_05970_,54.04
_05892_,54.02
u_auth_fsm.nonce_hist\[4\]\[120\],54
_12328_,53.97
_11117_,53.96
_09534_,53.93
u_auth_fsm.nonce_hist\[6\]\[108\],53.92
_10360_,53.86
u_auth_fsm.nonce_hist\[4\]\[109\],53.855
_08394_,53.84
_12268_,53.84
_05493_,53.82
net2167,53.82
_08211_,53.815
net765,53.8
_10929_,53.79
_18665_,53.78
_13262_,53.76
_05583_,53.75
u_auth_fsm.nonce_hist\[1\]\[15\],53.74
u_auth_fsm.nonce_hist\[0\]\[34\],53.72
_05416_,53.7
u_auth_fsm.nonce_hist\[6\]\[120\],53.68
_07552_,53.605
_13347_,53.58
_06334_,53.56
_07615_,53.54
_13221_,53.52
_09061_,53.5
u_auth_fsm.nonce_hist\[0\]\[100\],53.48
_11335_,53.46
u_aes128.ciphertext\[79\],53.44
u_auth_fsm.tx_payload\[53\],53.44
_09299_,53.43
u_auth_fsm.nonce_hist\[7\]\[7\],53.4
u_auth_fsm.nonce_hist\[2\]\[102\],53.38
u_cmd_parser.nonce_reg\[65\],53.38
u_auth_fsm.nonce_hist\[3\]\[89\],53.36
_11784_,53.34
_17375_,53.34
_09411_,53.3
_14236_,53.3
clknet_leaf_378_clk,53.3
u_auth_fsm.nonce_hist\[4\]\[112\],53.28
_04982_,53.26
_06336_,53.26
_08412_,53.255
u_auth_fsm.nonce_hist\[5\]\[69\],53.24
_11648_,53.22
_12165_,53.22
_09599_,53.2
_10115_,53.18
_08331_,53.14
_12181_,53.09
u_auth_fsm.nonce_hist\[0\]\[81\],53.06
_06165_,53.04
_08551_,53.04
fifo_nonce\[2\]\[110\],53.02
_05398_,52.98
_11071_,52.96
u_auth_fsm.nonce_hist\[4\]\[99\],52.96
_19316_,52.915
_10136_,52.88
_01604_,52.86
_10273_,52.84
_12383_,52.82
u_aes128.active,52.785
_18923_,52.78
_12620_,52.76
_18657_,52.74
u_auth_fsm.nonce_hist\[0\]\[49\],52.725
_11420_,52.72
_08516_,52.7
u_aes128.ciphertext\[102\],52.7
u_cmd_parser.crc_hi_reg\[5\],52.62
u_aes128.gen_state_sbox\[11\].sb_state.in\[2\],52.6
u_auth_fsm.nonce_hist\[2\]\[118\],52.59
_05549_,52.58
_12545_,52.57
u_auth_fsm.nonce_hist\[2\]\[1\],52.55
_18362_,52.54
u_auth_fsm.nonce_hist\[5\]\[12\],52.52
_05404_,52.48
_07514_,52.48
u_auth_fsm.nonce_hist\[7\]\[108\],52.48
u_aes128.gen_state_sbox\[9\].sb_state.in\[0\],52.44
u_uart_rx.clk_cnt\[0\],52.42
_19061_,52.38
u_auth_fsm.aes_key\[98\],52.38
clknet_leaf_229_clk,52.38
_18889_,52.34
_06913_,52.32
_12681_,52.3
_19079_,52.28
_12823_,52.24
_18729_,52.24
net354,52.21
_07716_,52.2
_08244_,52.18
_11949_,52.18
u_auth_fsm.nonce_hist\[3\]\[19\],52.18
net2176,52.18
_06099_,52.12
u_auth_fsm.aes_key\[25\],52.1
_12130_,52.06
_12673_,52.06
_14126_,52.04
_09161_,52.03
_07932_,52
_10770_,52
_12351_,52
_13408_,51.995
_08907_,51.96
net639,51.94
net815,51.92
u_auth_fsm.cur_nonce\[86\],51.86
_14183_,51.84
_08539_,51.82
_19030_,51.82
net371,51.79
_09988_,51.78
_10165_,51.78
clknet_leaf_205_clk,51.78
_16831_,51.72
_09703_,51.7
_13933_,51.7
_13088_,51.68
u_auth_fsm.nonce_hist\[6\]\[88\],51.68
_11491_,51.66
u_auth_fsm.nonce_hist\[1\]\[44\],51.66
net2202,51.66
_11514_,51.65
fifo_nonce\[0\]\[38\],51.62
u_auth_fsm.nonce_hist\[3\]\[18\],51.6
_06988_,51.58
_14859_,51.54
u_aes128.gen_state_sbox\[9\].sb_state.in\[6\],51.54
_18817_,51.5
_11647_,51.48
net596,51.48
_05184_,51.46
u_auth_fsm.nonce_hist\[2\]\[110\],51.46
_11246_,51.42
fifo_nonce\[1\]\[110\],51.4
clknet_leaf_264_clk,51.4
_10358_,51.38
_06275_,51.37
_08974_,51.36
_12746_,51.36
_17915_,51.34
clknet_leaf_132_clk,51.34
clknet_leaf_227_clk,51.34
net1156,51.34
net2323,51.34
u_auth_fsm.nonce_hist\[5\]\[21\],51.32
_10419_,51.3
_13845_,51.28
_06855_,51.26
_10918_,51.24
_19622_,51.23
_13202_,51.21
_07651_,51.2
clknet_leaf_396_clk,51.2
_06542_,51.18
_13003_,51.18
_13107_,51.18
u_auth_fsm.nonce_hist\[3\]\[55\],51.18
u_auth_fsm.aes_key\[70\],51.16
_12403_,51.15
_06120_,51.06
_18597_,51.04
u_auth_fsm.nonce_hist\[3\]\[21\],51.015
_17560_,50.94
_18708_,50.88
clknet_leaf_377_clk,50.88
_14589_,50.86
_08185_,50.84
_06448_,50.82
_06671_,50.8
_12546_,50.8
_14546_,50.8
_11797_,50.76
u_cmd_parser.nonce_reg\[88\],50.75
_08178_,50.725
u_aes128.ciphertext\[111\],50.68
_09147_,50.66
_10568_,50.66
_11329_,50.66
_09333_,50.64
_06450_,50.63
_09424_,50.61
u_auth_fsm.nonce_hist\[2\]\[47\],50.6
_09615_,50.56
_17675_,50.54
u_uart_rx.state\[0\],50.49
_12013_,50.48
_19382_,50.48
u_auth_fsm.nonce_hist\[1\]\[108\],50.44
_08248_,50.425
u_auth_fsm.nonce_hist\[5\]\[44\],50.365
_09400_,50.33
_13407_,50.32
u_auth_fsm.nonce_hist\[7\]\[77\],50.3
u_auth_fsm.nonce_hist\[7\]\[45\],50.285
_16369_,50.28
u_aes128.gen_state_sbox\[10\].sb_state.in\[5\],50.28
net828,50.28
_09465_,50.26
_12655_,50.26
u_aes128.gen_state_sbox\[6\].sb_state.in\[1\],50.26
u_cmd_parser.nonce_reg\[37\],50.26
u_auth_fsm.nonce_hist\[4\]\[61\],50.225
_18093_,50.22
_13153_,50.215
_05437_,50.2
_12612_,50.18
_14268_,50.18
u_auth_fsm.nonce_hist\[4\]\[67\],50.17
_03626_,50.16
net925,50.16
_11158_,50.14
u_aes128.ciphertext\[78\],50.14
u_auth_fsm.nonce_hist\[5\]\[77\],50.125
_05817_,50.1
_07423_,50.1
_08979_,50.1
_09457_,50.1
_13613_,50.06
u_auth_fsm.nonce_hist\[0\]\[17\],50.06
_10400_,50.02
_09535_,50.01
_11070_,49.96
_11900_,49.96
u_auth_fsm.aes_key\[102\],49.96
u_auth_fsm.nonce_hist\[2\]\[14\],49.88
u_auth_fsm.nonce_hist\[4\]\[12\],49.865
_05436_,49.82
_08607_,49.8
_09354_,49.755
u_auth_fsm.tx_payload\[24\],49.74
clknet_leaf_181_clk,49.74
u_auth_fsm.nonce_hist\[6\]\[16\],49.72
u_auth_fsm.nonce_hist\[1\]\[121\],49.7
u_auth_fsm.nonce_hist\[1\]\[19\],49.7
u_uart_rx.clk_cnt\[6\],49.7
_09235_,49.66
u_auth_fsm.state\[1\],49.64
_05683_,49.62
u_auth_fsm.nonce_hist\[2\]\[76\],49.62
_05996_,49.59
net2027,49.52
_18282_,49.5
u_auth_fsm.tx_payload\[92\],49.48
u_auth_fsm.nonce_hist\[4\]\[54\],49.46
_08536_,49.42
_11961_,49.42
_08246_,49.4
u_auth_fsm.nonce_hist\[1\]\[119\],49.38
u_auth_fsm.aes_key\[101\],49.33
_13342_,49.3
_06312_,49.28
_18861_,49.28
_12835_,49.26
net2179,49.26
_08467_,49.2
_16858_,49.2
_11758_,49.16
u_auth_fsm.nonce_hist\[5\]\[6\],49.16
net466,49.16
u_auth_fsm.nonce_hist\[0\]\[28\],49.145
_09485_,49.11
_05776_,49.1
_11305_,49.08
_17796_,49.08
_06947_,49.06
_11511_,49.06
_14284_,49.06
_09373_,49.04
_09367_,49.03
_17507_,49.02
clknet_leaf_430_clk,49.02
_07003_,48.93
u_aes128.ciphertext\[21\],48.92
_12510_,48.9
_18619_,48.9
_09594_,48.88
_09566_,48.86
_07979_,48.84
_14510_,48.82
_05491_,48.8
_19241_,48.8
u_auth_fsm.aes_plaintext\[123\],48.8
u_auth_fsm.nonce_hist\[2\]\[8\],48.75
_10432_,48.74
net824,48.74
u_auth_fsm.nonce_hist\[6\]\[111\],48.725
_08284_,48.72
u_aes128.gen_state_sbox\[5\].sb_state.in\[7\],48.7
u_auth_fsm.nonce_hist\[0\]\[4\],48.665
_14250_,48.66
u_auth_fsm.nonce_hist\[4\]\[50\],48.66
_13204_,48.64
_18674_,48.64
_09289_,48.54
_19540_,48.52
u_auth_fsm.tx_payload\[71\],48.51
u_auth_fsm.nonce_hist\[1\]\[3\],48.495
_19396_,48.46
_08719_,48.42
_13448_,48.42
_17925_,48.42
_12646_,48.41
_11444_,48.4
u_auth_fsm.aes_key\[4\],48.4
_13072_,48.385
_12940_,48.38
_13504_,48.38
_06790_,48.32
_03602_,48.315
u_auth_fsm.aes_key\[47\],48.3
_18758_,48.28
_19038_,48.26
_14625_,48.24
_12297_,48.22
_12486_,48.22
_16633_,48.22
_17971_,48.22
u_auth_fsm.nonce_hist\[6\]\[103\],48.205
_09140_,48.2
u_auth_fsm.nonce_hist\[2\]\[80\],48.18
_03606_,48.165
_06458_,48.12
u_aes128.gen_state_sbox\[12\].sb_state.in\[0\],48.12
_08691_,48.08
u_aes128.gen_state_sbox\[12\].sb_state.in\[1\],48.08
_18694_,48.06
_08658_,48.02
u_auth_fsm.nonce_hist\[6\]\[77\],48.02
_17154_,48
_14359_,47.96
_19132_,47.96
_09981_,47.94
_07427_,47.92
fifo_nonce\[0\]\[84\],47.92
_10982_,47.89
_18937_,47.86
u_auth_fsm.nonce_hist\[1\]\[42\],47.86
clknet_leaf_346_clk,47.86
_10632_,47.84
_13406_,47.84
fifo_nonce\[3\]\[78\],47.82
net774,47.78
_05850_,47.7
_09103_,47.68
_10910_,47.68
u_auth_fsm.aes_key\[77\],47.68
_13237_,47.66
u_auth_fsm.nonce_hist\[4\]\[95\],47.64
_11807_,47.58
_05492_,47.56
_13506_,47.56
u_auth_fsm.aes_key\[73\],47.555
_08588_,47.54
u_aes128.gen_state_sbox\[2\].sb_state.in\[0\],47.54
_19226_,47.52
u_aes128.gen_state_sbox\[12\].sb_state.in\[2\],47.5
_10723_,47.49
_05675_,47.46
u_auth_fsm.nonce_hist\[5\]\[91\],47.44
_09751_,47.42
net897,47.42
_07874_,47.38
_07704_,47.36
_12942_,47.36
u_aes128.ciphertext\[120\],47.36
_06009_,47.33
_17445_,47.32
_10204_,47.28
_17155_,47.28
clknet_leaf_337_clk,47.28
u_auth_fsm.nonce_hist\[0\]\[93\],47.26
u_auth_fsm.nonce_hist\[7\]\[72\],47.24
clknet_leaf_426_clk,47.24
_05187_,47.22
u_uart_tx.state\[3\],47.22
_05486_,47.2
_11049_,47.2
u_auth_fsm.nonce_hist\[4\]\[26\],47.18
u_auth_fsm.nonce_hist\[3\]\[7\],47.145
_08835_,47.14
_16872_,47.14
_19329_,47.14
clknet_leaf_334_clk,47.14
_08768_,47.12
_05786_,47.1
_06949_,47.1
_08814_,47.1
_13096_,47.1
_17489_,47.1
_13311_,47.08
u_auth_fsm.nonce_hist\[0\]\[24\],47.08
net1441,47.06
_07373_,47.04
u_auth_fsm.aes_key\[92\],47.03
_03609_,46.98
_12831_,46.96
_13470_,46.96
_12235_,46.88
_19609_,46.87
_08650_,46.86
_10566_,46.86
clknet_leaf_317_clk,46.84
u_auth_fsm.nonce_hist\[3\]\[96\],46.82
net1884,46.78
_07320_,46.76
_07512_,46.76
_13401_,46.76
_10892_,46.74
u_auth_fsm.nonce_hist\[5\]\[127\],46.74
net1981,46.74
_10209_,46.68
u_auth_fsm.nonce_hist\[7\]\[111\],46.675
_11458_,46.64
_11767_,46.64
u_auth_fsm.nonce_hist\[6\]\[12\],46.64
_07037_,46.62
_09773_,46.6
_14211_,46.6
_18479_,46.6
u_aes128.round_num\[3\],46.6
u_auth_fsm.nonce_hist\[0\]\[20\],46.58
_08849_,46.57
_08555_,46.55
_03631_,46.52
u_auth_fsm.nonce_hist\[1\]\[101\],46.52
clknet_leaf_272_clk,46.52
_13251_,46.48
u_auth_fsm.nonce_hist\[3\]\[83\],46.48
u_uart_rx.clk_cnt\[4\],46.46
u_auth_fsm.nonce_hist\[2\]\[19\],46.425
_19388_,46.42
_19312_,46.4
_05688_,46.38
fifo_nonce\[7\]\[78\],46.38
u_auth_fsm.cur_nonce\[82\],46.38
_09206_,46.36
u_auth_fsm.aes_key\[58\],46.26
net1858,46.26
_08363_,46.2
_09884_,46.2
_11795_,46.18
u_aes128.ciphertext\[30\],46.18
_12795_,46.14
_19268_,46.14
net2285,46.14
_14761_,46.12
_13554_,46.09
_04973_,46.06
_09277_,46.06
_16821_,46
fifo_wr_ptr\[1\],46
u_auth_fsm.nonce_hist\[7\]\[87\],45.98
u_auth_fsm.nonce_hist\[1\]\[2\],45.94
net563,45.94
_06756_,45.885
_06081_,45.88
_06139_,45.88
u_auth_fsm.nonce_hist\[4\]\[77\],45.88
u_aes128.gen_state_sbox\[1\].sb_state.in\[7\],45.87
_08483_,45.86
_10529_,45.86
_17239_,45.85
_08528_,45.84
u_auth_fsm.nonce_hist\[4\]\[58\],45.84
_18561_,45.82
u_auth_fsm.nonce_hist\[5\]\[107\],45.82
_18596_,45.76
u_auth_fsm.tx_payload\[116\],45.76
u_auth_fsm.nonce_hist\[5\]\[36\],45.72
clknet_leaf_395_clk,45.72
_12196_,45.7
_19571_,45.7
_06957_,45.68
clknet_leaf_343_clk,45.68
_19180_,45.66
_06757_,45.64
u_auth_fsm.tx_payload\[87\],45.64
_11181_,45.62
_11191_,45.6
u_auth_fsm.nonce_hist\[1\]\[73\],45.58
_06866_,45.54
_12756_,45.52
_18236_,45.48
u_auth_fsm.nonce_hist\[4\]\[69\],45.46
_07483_,45.42
_13654_,45.42
_13659_,45.42
_09505_,45.4
_05676_,45.38
_08107_,45.38
_10481_,45.38
u_aes128.gen_state_sbox\[13\].sb_state.in\[7\],45.38
u_auth_fsm.nonce_hist\[4\]\[29\],45.38
_06717_,45.375
_18810_,45.3
_09544_,45.28
u_auth_fsm.aes_key\[36\],45.28
_16823_,45.26
u_auth_fsm.cur_nonce\[85\],45.26
_05433_,45.24
_05618_,45.24
u_uart_tx.bit_idx\[0\],45.24
_13779_,45.22
net1812,45.22
_18569_,45.2
u_cmd_parser.nonce_reg\[58\],45.2
_13516_,45.18
u_aes128.ciphertext\[96\],45.18
_09647_,45.12
_12137_,45.1
_12186_,45.08
_14606_,45.08
fifo_nonce\[0\]\[125\],45.05
_05761_,45.02
u_auth_fsm.aes_key\[106\],45.02
net1897,45.02
_11198_,44.98
_11415_,44.98
_06381_,44.94
_14785_,44.94
_08659_,44.92
_11706_,44.92
_12738_,44.92
u_aes128.ciphertext\[92\],44.92
net760,44.92
_13058_,44.9
u_auth_fsm.nonce_hist\[0\]\[68\],44.9
fifo_rd_ptr\[2\],44.88
u_auth_fsm.nonce_hist\[3\]\[57\],44.88
_10423_,44.86
_10439_,44.86
u_auth_fsm.nonce_hist\[7\]\[6\],44.86
_17912_,44.82
u_auth_fsm.nonce_hist\[0\]\[112\],44.82
_11037_,44.81
_09496_,44.8
_10523_,44.8
u_auth_fsm.nonce_hist\[7\]\[76\],44.8
_10350_,44.78
_07409_,44.72
_13543_,44.72
_11520_,44.71
_10283_,44.7
_12354_,44.68
_18428_,44.68
net720,44.68
_05943_,44.66
_19478_,44.66
net229,44.66
u_auth_fsm.nonce_hist\[1\]\[114\],44.64
_12613_,44.62
_10255_,44.61
_13013_,44.6
_12889_,44.58
_14315_,44.58
_19309_,44.56
_05405_,44.55
u_aes128.ciphertext\[83\],44.5
u_auth_fsm.nonce_hist\[2\]\[112\],44.5
_09940_,44.48
_14337_,44.48
_16447_,44.48
_05793_,44.46
_08705_,44.46
net290,44.45
_13764_,44.44
_19502_,44.44
u_auth_fsm.nonce_hist\[5\]\[10\],44.44
u_uart_tx.bit_idx\[1\],44.44
_08159_,44.42
u_auth_fsm.nonce_hist\[5\]\[109\],44.42
u_auth_fsm.nonce_hist\[4\]\[56\],44.385
fifo_nonce\[6\]\[110\],44.38
_03605_,44.34
_08281_,44.32
_14100_,44.32
u_auth_fsm.nonce_hist\[0\]\[94\],44.3
_08870_,44.29
u_auth_fsm.nonce_hist\[2\]\[3\],44.285
_08209_,44.28
_09573_,44.28
_09824_,44.26
u_auth_fsm.nonce_hist\[6\]\[87\],44.26
clknet_leaf_348_clk,44.2
_13626_,44.18
_19116_,44.18
u_auth_fsm.nonce_hist\[3\]\[27\],44.18
_10292_,44.16
_09123_,44.14
_16943_,44.14
_06784_,44.12
_07334_,44.07
_07936_,44.04
_18811_,44.04
_10385_,44.02
_11167_,44.02
_13463_,43.96
_06029_,43.92
_18585_,43.9
u_auth_fsm.hdr_idx\[1\],43.9
u_auth_fsm.nonce_hist\[5\]\[75\],43.9
_06406_,43.845
_04909_,43.84
_09355_,43.84
_08264_,43.8
_16933_,43.8
net1876,43.8
_08086_,43.78
_09057_,43.78
_05672_,43.76
_06685_,43.76
_08750_,43.76
_13156_,43.76
_18649_,43.76
_11483_,43.74
_14575_,43.7
_07472_,43.68
_10493_,43.68
u_auth_fsm.nonce_hist\[2\]\[113\],43.68
_05826_,43.66
_14630_,43.66
_16803_,43.66
_09010_,43.64
_14512_,43.62
_17393_,43.62
u_aes128.gen_state_sbox\[4\].sb_state.in\[3\],43.6
u_auth_fsm.nonce_hist\[5\]\[71\],43.565
_12345_,43.54
net1032,43.54
u_cmd_parser.nonce_reg\[55\],43.53
_12407_,43.52
u_auth_fsm.nonce_hist\[3\]\[20\],43.52
_10812_,43.5
_03587_,43.48
_19400_,43.48
_08198_,43.46
u_auth_fsm.nonce_hist\[5\]\[15\],43.46
_09701_,43.44
u_aes128.ciphertext\[122\],43.44
_06354_,43.42
_07972_,43.42
u_aes128.gen_state_sbox\[10\].sb_state.in\[7\],43.42
_07568_,43.4
_06285_,43.38
_14045_,43.38
_18847_,43.34
_10023_,43.33
fifo_nonce\[2\]\[78\],43.3
u_auth_fsm.nonce_hist\[3\]\[16\],43.3
_12912_,43.29
_10974_,43.28
_09562_,43.26
_19011_,43.24
u_aes128.ciphertext\[69\],43.24
u_auth_fsm.nonce_hist\[1\]\[24\],43.225
_08320_,43.19
_04920_,43.18
_09142_,43.14
u_auth_fsm.cur_nonce\[15\],43.14
_07369_,43.13
u_auth_fsm.aes_key\[22\],43.13
_12695_,43.12
_10362_,43.1
_10628_,43.08
_12525_,43.08
net2118,43.08
u_auth_fsm.nonce_hist\[2\]\[120\],43.065
_04914_,43.03
_18320_,43.02
_08884_,43
_19324_,43
_12784_,42.98
_14576_,42.96
u_auth_fsm.nonce_hist\[2\]\[43\],42.92
_03643_,42.91
_09274_,42.9
_13494_,42.9
u_auth_fsm.nonce_hist\[2\]\[60\],42.9
u_auth_fsm.nonce_hist\[7\]\[119\],42.9
_06522_,42.88
_10177_,42.88
_08538_,42.86
_12127_,42.86
u_auth_fsm.nonce_hist\[3\]\[12\],42.86
_06215_,42.84
_06297_,42.84
_11968_,42.84
_18275_,42.84
fifo_nonce\[0\]\[123\],42.84
_13591_,42.82
_11995_,42.78
u_auth_fsm.nonce_hist\[0\]\[15\],42.775
_19240_,42.76
u_auth_fsm.nonce_hist\[3\]\[3\],42.7
_09958_,42.68
_11878_,42.66
u_cmd_parser.nonce_reg\[95\],42.64
_16827_,42.63
_11388_,42.6
u_aes128.gen_state_sbox\[15\].sb_state.in\[1\],42.6
_07528_,42.58
_08175_,42.56
_08811_,42.56
_13461_,42.56
_19542_,42.52
_18279_,42.5
u_auth_fsm.tx_payload\[37\],42.5
_19015_,42.48
_05832_,42.46
_11723_,42.46
_13365_,42.46
_13744_,42.46
_05697_,42.42
_05912_,42.36
u_auth_fsm.nonce_hist\[7\]\[74\],42.34
u_auth_fsm.nonce_hist\[4\]\[7\],42.335
clknet_leaf_249_clk,42.32
clknet_leaf_414_clk,42.32
_11581_,42.3
_13534_,42.28
_10514_,42.26
_11200_,42.24
u_auth_fsm.nonce_hist\[5\]\[45\],42.215
_06094_,42.2
u_auth_fsm.nonce_hist\[0\]\[104\],42.16
_17439_,42.14
clknet_leaf_291_clk,42.135
_05391_,42.12
_06702_,42.08
u_auth_fsm.tx_header\[4\],42.08
_06235_,42.04
_12224_,42.04
u_auth_fsm.nonce_hist\[2\]\[35\],42.04
net743,42.04
_19216_,42
u_auth_fsm.aes_key\[38\],42
u_aes128.ciphertext\[27\],41.96
net515,41.96
_06946_,41.94
_12369_,41.9
_19621_,41.9
u_aes128.ciphertext\[72\],41.9
u_auth_fsm.aes_key\[75\],41.9
u_auth_fsm.tx_payload\[57\],41.88
_07699_,41.86
_18410_,41.86
_18772_,41.86
u_auth_fsm.aes_key\[126\],41.855
_09281_,41.82
_19416_,41.82
_05616_,41.78
u_cmd_parser.crc_reg\[11\],41.78
_09889_,41.765
_18726_,41.72
